panel,record_type,context,regime_or_state,method,share,query,view,value,ci95_low,ci95_high,metric,owning_section,note
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,MRPS5,1,-0.028768747536666334,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,MRPS5,1,-0.025562358169887445,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,MTBP,1,-0.04307454769715158,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,MTBP,1,-0.041897406880200216,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,MTBP,1,-0.06218060689218463,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,MTOR,1,-0.08268297627002846,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,MTOR,1,-0.07866218011040932,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,MTOR,1,-0.1226330366797452,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,MTPAP,1,0.1900996348279454,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,MTPAP,1,0.17134384334857605,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,MTPAP,1,0.09787278508393754,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,MYC,1,0.03163661302739179,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,MYC,1,0.01722426329395277,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,MYC,1,0.006021918433535667,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NAA10,1,0.058280603874760195,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NAA10,1,0.056933795852792124,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NAA10,1,0.08511182240299198,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NAA30,1,0.07500468655428069,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NAA30,1,0.0810507701494819,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NAA30,1,0.04225259024539506,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NAA35,1,0.1140178782819649,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NAA35,1,0.1111818125365663,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NAA35,1,0.03730506728480973,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NAA38,1,0.1603624363923012,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NAA38,1,0.11069015710937935,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NAA38,1,0.10928893057507139,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NAE1,1,-0.04744542134658675,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NAE1,1,-0.042923464891393905,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NAE1,1,-0.10846409458880066,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NARS,1,0.13568804585248517,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NARS,1,0.0981830482154975,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NARS,1,0.08167889545695067,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NBPF15,1,0.1539673863440526,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NBPF15,1,0.12926771398307862,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NBPF15,1,0.13773006468725082,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NCAPH2,1,0.019799636551766364,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NCAPH2,1,0.021256568215137883,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NCAPH2,1,0.09501832580557185,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NDUFAF3,1,0.062234893163752,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NDUFAF3,1,0.07602190176919105,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NDUFAF3,1,0.005772371069192733,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NDUFB8,1,0.033035792668745984,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NDUFB8,1,0.029793499576811988,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NDUFB8,1,-0.0026428033593898226,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NEDD8,1,0.0022543076500282644,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NEDD8,1,-0.018877309270249665,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NEDD8,1,0.02348729507237357,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NEDD8-MDP1,1,-0.0049367815971211315,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NEDD8-MDP1,1,-0.011914735613475058,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NEDD8-MDP1,1,0.044203651132524,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NELFA,1,0.03988470122007659,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NELFA,1,0.029786602819544317,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NELFA,1,0.021993822757291115,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NELFCD,1,0.1432851502034379,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NELFCD,1,0.14242742971772532,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NELFCD,1,0.10756612626723655,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NELFE,1,0.113604493046708,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NELFE,1,0.0755529938512376,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NELFE,1,0.04095884958313761,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NFYB,1,0.003866613716269063,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NFYB,1,0.003170572706386432,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NFYB,1,0.026549986548858873,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NFYC,1,-0.052325074623549905,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NFYC,1,-0.048570322122788945,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NFYC,1,0.020837707819026663,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NIFK,1,0.016557028643469474,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NIFK,1,0.020439790201622177,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NIFK,1,0.0118114672314929,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NPLOC4,1,0.12106539701299301,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NPLOC4,1,0.13615009251203292,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NPLOC4,1,0.11525707257118212,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NPM3,1,0.15460906509463965,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NPM3,1,0.17082947922007216,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NPM3,1,0.1229602625782975,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUDT15,1,0.023014129830224883,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUDT15,1,0.02165881006338982,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUDT15,1,0.04732611403802012,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP107,1,0.012422354543228042,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP107,1,0.009113436680791065,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP107,1,0.015649223608091678,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP160,1,0.03458098221058736,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP160,1,0.021033211197163837,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP160,1,0.03249256611890494,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP54,1,0.018180212942424168,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP54,1,0.01984631293534428,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP54,1,0.004313978975370003,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP62,1,0.03238079968774016,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP62,1,-0.025214505719649394,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP62,1,0.020949976485039323,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP85,1,0.04922964909466382,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP85,1,0.04792901198882804,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP85,1,0.006540540532034955,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP88,1,0.05236535458679248,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP88,1,0.04735000066456224,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP88,1,0.06152085716669192,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUP98,1,0.010178096312590423,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUP98,1,-0.005795774866562076,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUP98,1,0.03771566314964209,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,NUTF2,1,0.08738223445673365,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,NUTF2,1,0.0859776376696667,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,NUTF2,1,0.031370240514961956,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,OPA1,1,0.029038541848456556,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,OPA1,1,0.042729267412738414,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,OPA1,1,0.012310926924009813,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,OTX1,1,-0.004066327530454689,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,OTX1,1,-0.011901714993584611,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,OTX1,1,0.04418217836614549,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PABPC1,1,-0.011642647334407674,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PABPC1,1,0.012649346453774524,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PABPC1,1,-0.06105114968673764,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PAF1,1,0.0808691840702026,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PAF1,1,0.09272729031039706,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PAF1,1,0.0954680333813972,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PARS2,1,0.16042416225949518,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PARS2,1,0.12635059165793316,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PARS2,1,0.19387469409861346,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PCNA,1,-0.010942777716049346,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PCNA,1,-0.00011157163897684841,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PCNA,1,0.0011661362297086253,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PELP1,1,-0.0076868810414135735,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PELP1,1,0.006192736007318622,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PELP1,1,0.005560399484764389,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PGAM1,1,-0.04380685108897184,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PGAM1,1,-0.05848165822688729,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PGAM1,1,-0.03079596287443554,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PGAM5,1,0.08209867424000883,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,size_controlled,VCDesign-CED minus Base,,PGAM5,1,0.0776293335086996,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,response_unseen,VCDesign-CED minus Base,,PGAM5,1,0.1369644923119685,,,paired delta BU@20,sec:context,query-view row
b,source_row,RPE1,full_measured,VCDesign-CED minus Base,,PGD,1,0.04408921359446352,,,paired delta BU@20,sec:context,query-view row
